Id,SalePrice
1731,108353.00513348021
1732,132667.00131028358
1733,116434.92457450074
1734,121230.45090001935
1735,90248.2433252236
1736,96074.6755647528
1737,285908.42271668697
1738,277991.6684816143
1739,251233.49432479046
1740,217761.6096038977
1741,189315.50091009392
1742,178404.29210750826
1743,170460.85969942276
1744,366618.077184743
1745,220354.95910458817
1746,198415.91236290222
1747,213856.45581479985
1748,222886.73483825658
1749,139009.2396340647
1750,134293.40684165506
1751,226074.43816033113
1752,112716.65062657671
1753,155261.9161902891
1754,195771.32847220995
1755,171290.76918210313
1756,136915.74217666851
1757,117701.60959678041
1758,145942.3521905151
1759,163208.79511765434
1760,158345.65609827396
1761,151365.08393647635
1762,188778.12354699968
1763,176355.72670446747
1764,112013.4364146622
1765,187010.17323005144
1766,197192.6418010225
1767,229035.10035445847
1768,140470.98709616755
1769,162194.2779633657
1770,145466.58197562423
1771,121560.0607318102
1772,131987.83789289885
1773,104344.83302959669
1774,153067.49805730072
1775,141808.80584894904
1776,125894.92339059574
1777,109392.30369454416
1778,144250.10847723924
1779,132336.15386132602
1780,159327.59895375787
1781,124301.72232984848
1782,74723.5684337536
1783,141392.90420673377
1784,95869.64896331777
1785,138649.47405766658
1786,119055.82517098819
1787,152612.11145434235
1788,53484.192608522455
1789,99601.66101065397
1790,64399.81949847299
1791,191209.56024114598
1792,167201.71547916424
1793,132518.46088603398
1794,159589.46210884288
1795,131717.95921603733
1796,140619.75337520448
1797,119718.29997021178
1798,121947.0948366519
1799,99846.67517205785
1800,123678.77651576008
1801,125308.3179122569
1802,108288.20920598254
1803,158927.15800827314
1804,122342.46891410943
1805,132226.0517544975
1806,127664.56933209268
1807,137462.10386075432
1808,117163.5503180518
1809,134277.0129412565
1810,138837.4541915578
1811,160899.2490379048
1812,110539.89849699478
1813,140313.26007304413
1814,98781.8575939569
1815,56263.94091702599
1816,103252.38268800054
1817,106852.30519660047
1818,168805.43256656665
1819,139394.1708365285
1820,31962.83236909812
1821,108829.69974691383
1822,149393.31998664598
1823,30574.33836366757
1824,129762.57288916814
1825,145802.98334676816
1826,98455.38861707647
1827,106490.37066193475
1828,142737.9722264679
1829,126688.26962000932
1830,151761.31232994943
1831,157581.99979468013
1832,17213.102192510647
1833,145582.217117011
1834,116821.3742000625
1835,117624.82846281011
1836,141003.48037755725
1837,83475.5739880786
1838,120907.0352583004
1839,110641.63926404787
1840,156089.09055984198
1841,128148.40667900202
1842,67273.01504617944
1843,136477.53593643018
1844,148757.50802309907
1845,141418.57618191282
1846,154763.96110028835
1847,159811.04721438696
1848,41233.42488448133
1849,108224.1711712229
1850,113442.31452471096
1851,144753.04692125824
1852,105535.97484587916
1853,118997.93297811746
1854,166683.3224568256
1855,151515.6181806441
1856,215899.1064215291
1857,136999.84977194262
1858,152100.5057676088
1859,111056.10331031951
1860,140939.40751462002
1861,110031.24392546879
1862,301686.6929227564
1863,289767.76793797815
1864,289795.3435770712
1865,365124.7441714036
1866,341962.5226060712
1867,213131.77598814268
1868,284108.56397960556
1869,207176.84826492725
1870,221356.42695184887
1871,255883.18244143765
1872,171094.57839013592
1873,242177.12228989412
1874,140974.47548621157
1875,190426.86229538012
1876,203955.53550567667
1877,211189.96769142707
1878,193581.9751366444
1879,142493.68502170595
1880,134585.63993864323
1881,246318.79782486378
1882,235963.3203126927
1883,183949.07930405994
1884,202165.30352405648
1885,230365.07245626874
1886,289939.6377554495
1887,219316.18440320922
1888,261294.28700671156
1889,165335.6492416015
1890,92242.0339291681
1891,98244.5539149708
1892,103268.68059309761
1893,127223.58186077242
1894,120527.98752808882
1895,136858.98385236468
1896,125000.21288759823
1897,120482.82577405547
1898,101119.79522442564
1899,165539.90671923515
1900,158219.9382361848
1901,200716.61552729658
1902,179399.4140326612
1903,213422.85092820766
1904,163557.94440615494
1905,199098.1932814578
1906,167221.66003494247
1907,231599.63300917312
1908,115045.07981068871
1909,126609.1285705799
1910,119899.5051502694
1911,231165.07591337038
1912,329792.4271009199
1913,155434.28322278635
1914,41970.15847191386
1915,349718.10290062474
1916,51308.1421516049
1917,223708.2956433194
1918,132291.97700117863
1919,153509.4764774002
1920,163284.6917565537
1921,386808.5320102726
1922,345328.344009815
1923,230799.92713597152
1924,231202.75613559815
1925,202973.85665960654
1926,382458.58718113136
1927,123527.59266593432
1928,166669.06514100722
1929,119403.5273603012
1930,117212.81164831863
1931,130700.9432695304
1932,124096.63998498258
1933,200071.6085203068
1934,189373.42820692554
1935,167455.49358985518
1936,211597.01192236468
1937,174300.23477238408
1938,164078.04046798308
1939,278530.2744532899
1940,199599.06731179907
1941,169284.96312237604
1942,162326.98537211822
1943,235064.5809443832
1944,380282.01374201267
1945,420815.0525033327
1946,132816.4943973871
1947,126518.89168173095
1948,185253.1567080264
1949,241116.07741726798
1950,186400.97663472753
1951,247913.45244949925
1952,202562.91094498002
1953,166998.89835411133
1954,181677.5812240841
1955,133728.47035825913
1956,292953.2367245159
1957,162124.53784248405
1958,252531.82995224316
1959,132733.7169352621
1960,95657.73673305937
1961,123572.30119555406
1962,94147.69928244749
1963,107184.90882117438
1964,105819.61835724275
1965,130472.09523984787
1966,141939.02384813796
1967,311213.2265943148
1968,414172.4107033971
1969,401467.797824356
1970,408119.0446467174
1971,452559.9539513737
1972,375597.66567996074
1973,290227.39281421376
1974,341126.7016651381
1975,497694.3955368288
1976,281795.13115722034
1977,365641.2020341344
1978,349404.7786493879
1979,326718.98217968666
1980,204746.53933955383
1981,362593.589901938
1982,218236.57580945434
1983,200742.43961241047
1984,172426.9313574685
1985,230399.01181686737
1986,206733.50490688861
1987,209788.8637654224
1988,167750.1787109757
1989,186313.7300916961
1990,207302.4797284916
1991,230716.41534822274
1992,226141.20636911833
1993,162198.80917468344
1994,233958.66127182808
1995,182341.0413838637
1996,274609.5687177632
1997,316454.0318448361
1998,330780.4298032243
1999,306214.29798595794
2000,323764.8111613424
2001,290464.8300976254
2002,249951.30800785587
2003,238486.68910377056
2004,279196.1189657557
2005,232137.6310172178
2006,221268.53166712166
2007,246269.51914096923
2008,230001.88099014267
2009,207681.15432814448
2010,194076.04796701265
2011,129571.70290870711
2012,176223.44351001128
2013,182152.44898916848
2014,185888.93140829177
2015,217905.0454204545
2016,193663.76510036658
2017,196434.56378061554
2018,94685.32947543441
2019,132698.58622777738
2020,78070.78172962888
2021,91229.83445164855
2022,225262.74797418612
2023,155428.77545819132
2024,287365.80313464045
2025,357711.7824402095
2026,166242.20962945765
2027,151096.32622804443
2028,158098.95235601618
2029,172222.29078845293
2030,263656.416637665
2031,234814.46995173043
2032,259538.36712305326
2033,254574.3496371094
2034,178011.609051634
2035,240604.64653172783
2036,195486.84436370802
2037,216682.6061408772
2038,325055.22231780575
2039,230137.53718802947
2040,316454.6974972035
2041,345780.30725549615
2042,214879.90429912545
2043,177873.1391439253
2044,171681.39672889395
2045,201977.7533183249
2046,155003.62953769477
2047,139081.12780686354
2048,136806.2401516818
2049,135715.77533479562
2050,161995.31992306325
2051,94382.04100465428
2052,109750.8237753087
2053,138653.49446592687
2054,79923.25097201197
2055,175995.06304386936
2056,124528.7770814439
2057,92686.4600980356
2058,211282.18804256766
2059,120449.11875300374
2060,176909.00857335006
2061,174299.11086798765
2062,122920.89106326303
2063,102824.45221627605
2064,138702.53682541483
2065,76834.27680353462
2066,166400.2024428566
2067,110485.92983432309
2068,154689.59613781745
2069,88942.79724470832
2070,112604.70651357327
2071,97114.19613978927
2072,142930.1060280388
2073,120787.54672478334
2074,184317.16214447192
2075,173414.15804194243
2076,121192.36687955636
2077,159635.27742583465
2078,131057.71369069812
2079,127965.26463625449
2080,121228.45402273818
2081,129534.72998884218
2082,138594.82863424617
2083,156333.55359640412
2084,104279.92680408541
2085,112924.77093277007
2086,101700.86226484194
2087,117605.57259145982
2088,104568.38365476954
2089,73876.3854226312
2090,111653.09625100732
2091,107855.19427736322
2092,125376.8226323766
2093,155289.6447753016
2094,116740.79264074747
2095,173441.65177042616
2096,79820.35384899875
2097,93600.62718895599
2098,163312.56193773958
2099,34378.57051081376
2100,52707.32470532568
2101,112607.65655047589
2102,119681.23532090426
2103,98762.3165538288
2104,123804.75898529644
2105,137210.97797379366
2106,58258.37850274259
2107,193108.89597196647
2108,121520.8169143021
2109,115326.56737861488
2110,120793.24158480184
2111,142047.62505060315
2112,146189.1119843568
2113,119692.53469714089
2114,114423.6790886872
2115,173162.01702886567
2116,124974.47584114308
2117,157865.51814941448
2118,122727.27059566151
2119,121525.23109138731
2120,94386.6687630179
2121,123848.31579604276
2122,118786.49882459515
2123,91817.52678398669
2124,172563.40718454038
2125,124858.58039280624
2126,154182.7991666733
2127,166295.0205565916
2128,134866.61763861423
2129,52487.419473818474
2130,142265.26977728293
2131,120921.4618693584
2132,116241.68283919172
2133,130137.34138713518
2134,117863.5670903663
2135,99199.9022673239
2136,63153.303762694384
2137,107668.26920960032
2138,125767.86396781201
2139,144121.8911693799
2140,137985.84197956065
2141,171389.73260939468
2142,126439.61164067793
2143,160035.6119732271
2144,144817.9720086348
2145,140038.2928324029
2146,189188.59888089707
2147,133423.27805976055
2148,111599.05128645294
2149,129087.99577809367
2150,229712.40023590598
2151,126192.2482690709
2152,202985.97425599172
2153,178646.55286468103
2154,105731.90190723634
2155,143537.27719873152
2156,277667.5871471473
2157,234111.480952144
2158,238929.7351288057
2159,221308.57609957727
2160,183507.98614943042
2161,223605.79659328892
2162,377622.1258983633
2163,355578.440054327
2164,250645.60976708072
2165,205327.00242805443
2166,157697.89796910252
2167,230010.3883907659
2168,198354.7777772155
2169,193653.23517791988
2170,213060.47493810745
2171,155846.87775427548
2172,141615.98255253755
2173,182913.2934119523
2174,222867.0815786336
2175,269143.3365716076
2176,312660.0474490918
2177,239310.55726232726
2178,211861.41995057787
2179,129823.74395580337
2180,227868.34412896933
2181,189100.38173781327
2182,216797.69774376144
2183,187494.35132798224
2184,117355.03153834664
2185,106852.67660741092
2186,181888.84681204977
2187,142134.12916850884
2188,151912.48811198203
2189,302402.55235433986
2190,96858.52191827484
2191,67888.3940740221
2192,78528.79473379473
2193,129524.63544808989
2194,94673.25365321685
2195,101213.69536605055
2196,105877.74208048443
2197,110347.5225376504
2198,167516.17402101282
2199,171090.07691064375
2200,155318.4388250447
2201,156071.33419163842
2202,205907.1180608271
2203,143716.40410856614
2204,199159.11511300298
2205,131693.4000221632
2206,158475.5184056939
2207,226037.62631218784
2208,255225.63815473122
2209,272031.4501667187
2210,128066.91575514307
2211,124163.6516641462
2212,128576.39433798773
2213,107299.88675773147
2214,133473.67558373735
2215,100082.20254224105
2216,170680.46582616356
2217,92155.00044704982
2218,74348.76016070615
2219,51140.90138535001
2220,12166.468251058861
2221,350116.8962009351
2222,305024.11013956333
2223,276591.8039048277
2224,200128.04752038416
2225,118532.99309368464
2226,189279.67106925262
2227,188910.31967983374
2228,275176.5692092363
2229,251560.28731789163
2230,153842.82215254896
2231,213151.3106096443
2232,182732.82429594177
2233,191389.27057271256
2234,244848.05689139917
2235,229029.26080802383
2236,250673.82120965866
2237,309077.31814701227
2238,193398.85479259837
2239,118069.91339555706
2240,150495.9060543515
2241,138549.3460747419
2242,128067.9954158245
2243,121382.02413214723
2244,101285.9112996358
2245,112519.75630564275
2246,131542.40306587578
2247,130371.32608756269
2248,124550.2659360847
2249,109089.53796197483
2250,123022.78158089038
2251,92411.94815385892
2252,200274.74192913793
2253,155171.90630744337
2254,177474.52248216243
2255,190002.66156275375
2256,165615.46400228652
2257,219191.1018617512
2258,147904.27434187205
2259,174840.7858202867
2260,144820.26262018268
2261,215779.62721193736
2262,239194.73724868617
2263,384614.345574304
2264,475636.0735209804
2265,156706.76292447923
2266,329806.9516219052
2267,394691.4463003819
2268,475751.1204677678
2269,145356.07568834836
2270,180817.61760490874
2271,210012.93217916062
2272,176732.2782596265
2273,147772.29209269446
2274,184077.39408816604
2275,168234.78252022513
2276,196612.63129713948
2277,181673.01331387975
2278,151833.98478239603
2279,134130.5265653593
2280,106580.01653635371
2281,143460.45523490864
2282,161843.46313221435
2283,111114.03766723225
2284,123617.75126800788
2285,152577.35318121072
2286,122477.99698805713
2287,390571.6881382321
2288,291991.1065080301
2289,359538.05236737896
2290,449592.6310740438
2291,358461.88854770944
2292,425822.9063972498
2293,468328.3956093057
2294,396917.6975302291
2295,469410.745220046
2296,289958.9160638349
2297,383748.3875386028
2298,371534.92239396996
2299,356438.1996100842
2300,339318.28760239226
2301,332883.12465952826
2302,264396.5970553993
2303,248122.2883455157
2304,258735.25266198584
2305,212465.81094459133
2306,201551.95048066418
2307,202803.78961565704
2308,225144.89615621782
2309,307635.53160436987
2310,214756.42438277698
2311,209012.3515987442
2312,185521.96787103676
2313,164668.8939692653
2314,179397.88272114247
2315,182267.03173491193
2316,201061.5816220632
2317,198210.18571442206
2318,184829.69497885669
2319,185451.20873313313
2320,186714.8865107464
2321,237239.49113592223
2322,201821.7517774368
2323,196679.46042466027
2324,169857.0699871224
2325,213099.34505285948
2326,168631.2826999744
2327,199824.02004843162
2328,218698.3685503958
2329,189787.74557335468
2330,180697.20698128108
2331,341369.7390844545
2332,394301.4388338062
2333,326353.3027906397
2334,279001.99412727717
2335,296385.3001293766
2336,325454.78212851414
2337,202891.88747616715
2338,261772.97227687688
2339,213891.14511335865
2340,405354.6094968694
2341,210156.36844104485
2342,230355.1589137316
2343,227511.1421042844
2344,216287.3634988855
2345,222145.06631814173
2346,215286.28890480424
2347,207738.9386228715
2348,251426.50193331754
2349,198717.0162904211
2350,320678.5846683744
2351,291588.371245072
2352,250957.85620370178
2353,259811.38997774044
2354,167842.98421400294
2355,153120.60570871216
2356,144887.4027075972
2357,191441.63136441706
2358,201127.89141443864
2359,119803.84888314383
2360,108156.22780635368
2361,154492.1555665231
2362,267535.94803002174
2363,132554.83141094612
2364,147330.5951379609
2365,204145.29600094023
2366,186463.53656534388
2367,211152.38996965732
2368,222215.47973068125
2369,212309.01683691356
2370,171690.09912261457
2371,168410.6038231662
2372,195277.68751044574
2373,287366.0178271744
2374,312903.95383080526
2375,242914.81274957556
2376,294306.31802373985
2377,346352.81993726373
2378,144999.3973123371
2379,216650.7121176528
2380,145104.80962698543
2381,171919.13184403573
2382,193754.51054358922
2383,194175.17545771928
2384,236787.0124725606
2385,152457.56047373542
2386,131397.2187042994
2387,121100.39667903297
2388,99738.9978284782
2389,105496.99847988089
2390,147434.52634581868
2391,157346.0606950098
2392,115872.5272666165
2393,174402.86503771917
2394,148800.9897122881
2395,214029.38205058847
2396,132896.78139772257
2397,217529.73885282528
2398,125732.07286644625
2399,74796.82033936141
2400,55009.18268794005
2401,143653.0507295413
2402,131083.6063430426
2403,146764.78727257854
2404,151787.62232137469
2405,151047.41510633516
2406,138859.44998325387
2407,134148.02943464884
2408,118046.58977942597
2409,112483.09314821268
2410,179358.89779934761
2411,110386.99164718328
2412,158705.06472517477
2413,117643.48436484011
2414,169563.7661379806
2415,129455.6505832549
2416,128929.16021620951
2417,137760.75756024013
2418,136956.62739479283
2419,124462.92218134637
2420,120590.3730072969
2421,174903.26033578507
2422,100706.3291051909
2423,119908.9227128883
2424,133043.99653718274
2425,220171.00983605094
2426,136408.8639043134
2427,134869.82147370014
2428,186098.59770169915
2429,99663.46962844304
2430,130009.68575441887
2431,94589.69017636482
2432,146810.35104734384
2433,148848.9436577777
2434,138413.86684948803
2435,168495.5455671459
2436,108540.36307193225
2437,94318.31010200552
2438,104711.47828201336
2439,88247.2741938573
2440,125216.7086419223
2441,98818.89304964358
2442,92429.98566844719
2443,137489.42754647663
2444,131670.97504726783
2445,75408.9730989406
2446,134665.40974087155
2447,186544.69870108346
2448,130237.33443673546
2449,106645.28640627602
2450,157378.07351932916
2451,110343.7560225463
2452,204648.58331193795
2453,98012.2907925291
2454,112210.33384492426
2455,113212.42117280632
2456,159112.74299381327
2457,151088.79494007622
2458,136104.88222607467
2459,120477.43394599101
2460,141162.44629033076
2461,124218.31741952352
2462,136290.67646227076
2463,123691.18562376362
2464,197248.22698168296
2465,138839.7406590849
2466,109949.4276200092
2467,114802.42373195998
2468,83534.85740519883
2469,87863.53878220482
2470,219075.58870304367
2471,223865.43868677536
2472,188519.46687680608
2473,131802.03240889925
2474,58917.06616826271
2475,212845.21533312582
2476,114209.87401412331
2477,116942.92707300259
2478,161736.57913610837
2479,96670.70841248173
2480,157195.19184277803
2481,122763.94103187605
2482,111824.49302291646
2483,101345.33972207908
2484,124229.13776910826
2485,124123.85116222218
2486,165335.90548028922
2487,184982.91706830406
2488,158851.35908705645
2489,154640.62445752075
2490,147145.47938506355
2491,87086.2084180447
2492,184560.87017926408
2493,139691.01257011082
2494,144585.40208437198
2495,66669.661692603
2496,212170.02722031457
2497,160535.71792361574
2498,110403.88573866306
2499,81140.61054689376
2500,121462.73207504491
2501,140978.43019520168
2502,148128.9358112756
2503,106905.52417374661
2504,226668.13888892214
2505,227317.5779870402
2506,247150.48543874643
2507,277004.110302381
2508,243128.79091630972
2509,208689.84206342624
2510,205484.38964437242
2511,171696.77086476402
2512,214135.98076580124
2513,217475.82786755575
2514,320069.2333690496
2515,162845.8823810348
2516,166455.00601304686
2517,152077.60025994867
2518,144872.9185245992
2519,243977.37440805105
2520,225668.12343962424
2521,184212.65654722732
2522,221661.0965674272
2523,114730.17065979421
2524,141501.49491651347
2525,186840.91965851418
2526,158149.11162459556
2527,114315.74592709841
2528,153022.6494978549
2529,46955.77109966634
2530,119343.37183613391
2531,264343.3217466021
2532,220164.7854810699
2533,196316.48958008716
2534,242642.65753341813
2535,282157.1041178199
2536,228266.28050231378
2537,258130.17356188913
2538,185501.0809413081
2539,183202.7473541652
2540,185985.9642664329
2541,171424.57873801576
2542,161066.7788652597
2543,110543.58133142625
2544,118377.28046881783
2545,130461.58884287302
2546,125663.48153002447
2547,144378.3829028042
2548,158776.5030522472
2549,151423.61110771538
2550,698462.9890428071
2551,130259.90154851475
2552,143080.42915000752
2553,86229.2957035715
2554,79936.64018617317
2555,104342.74974106878
2556,94858.7005484974
2557,98323.98810121897
2558,175949.107644896
2559,159958.52228263355
2560,162844.3112025296
2561,153346.19784431593
2562,166643.66391089806
2563,164678.71325367616
2564,194102.90236047472
2565,164836.7344234267
2566,179084.51926671187
2567,149476.79531281165
2568,221264.2942069246
2569,236126.00431882314
2570,115400.49560206584
2571,205154.27971801147
2572,167874.6725831415
2573,229971.34863014318
2574,281879.96933649713
2575,138128.90509657664
2576,200218.24034059656
2577,168459.40385006377
2578,70358.85329826016
2579,43210.26899182712
2580,98609.45762907338
2581,122712.15524676352
2582,116583.6817924731
2583,286458.8677949088
2584,162883.48787800389
2585,181457.8148576053
2586,215574.83564485496
2587,203576.6175861122
2588,136198.55892956277
2589,139203.33853810412
2590,196731.2906501826
2591,223332.64518593557
2592,217280.4039863009
2593,257480.04288836315
2594,171266.33058735137
2595,211475.57206753196
2596,286397.13718533074
2597,200081.3179438076
2598,279735.782425156
2599,391894.9490466141
2600,206386.41531260297
2601,120628.89825806706
2602,69669.46959576916
2603,92438.21405497621
2604,91634.07590184678
2605,68438.71911663978
2606,136366.6682290664
2607,199127.86020741132
2608,179526.6688652823
2609,152362.60180550357
2610,110964.07542488325
2611,228744.40762406288
2612,147589.42638048858
2613,116274.97219978858
2614,103683.43345515247
2615,152179.1658566142
2616,144076.3991973851
2617,206968.30742588735
2618,194671.46214687583
2619,208874.34336165737
2620,191242.2846688781
2621,177547.17439976687
2622,180092.51285544023
2623,235997.53759229908
2624,284713.2057600365
2625,306213.94230516243
2626,172530.79546606072
2627,181678.11348597388
2628,476084.9471770255
2629,506734.3127644034
2630,385999.5909192832
2631,465644.9280153875
2632,421508.27714824444
2633,321969.2571724686
2634,433133.57470803603
2635,138974.37699911327
2636,169280.31259136143
2637,192732.4694212449
2638,270175.15051299275
2639,184608.66928185822
2640,153387.359620292
2641,92549.30384825522
2642,168108.67086643827
2643,106367.89420657945
2644,109068.64217681464
2645,108675.62856460296
2646,91905.68310049063
2647,106078.87149240074
2648,143951.5904586586
2649,142965.76572483397
2650,133352.28688115286
2651,132195.27302694952
2652,387575.71985102526
2653,264862.6065626971
2654,276677.88185617386
2655,424873.4738258482
2656,332101.16455453984
2657,375937.897144901
2658,340273.23974438966
2659,329164.11839115154
2660,366578.0740796523
2661,380224.8149551748
2662,395837.09170692344
2663,278061.4128396963
2664,298957.18094333436
2665,333196.8384626941
2666,296403.0858163299
2667,177606.9196135948
2668,182150.29563642878
2669,192581.968882188
2670,275233.99589076405
2671,188198.18756166907
2672,196149.55063028706
2673,203158.77542248418
2674,196269.3034211369
2675,187720.27617470708
2676,187229.40529711635
2677,207096.16450158457
2678,234663.62801174723
2679,285583.61613317707
2680,292646.5972190979
2681,410913.26552403613
2682,319078.2085902927
2683,483282.95786323294
2684,327749.43661139
2685,345583.04310910916
2686,244904.29862888236
2687,302526.1349767302
2688,217963.9633275722
2689,213511.81284085425
2690,391057.5346440397
2691,199016.28435181317
2692,160058.89134270124
2693,212271.878826716
2694,142111.89248111486
2695,198227.8848854544
2696,183803.92441338146
2697,196344.4258470674
2698,194514.32458092683
2699,162064.19232701205
2700,136842.72306963635
2701,125788.73509260933
2702,84776.21805465143
2703,108340.14884929181
2704,144379.1145083589
2705,105820.26735933559
2706,77701.33636625102
2707,93257.15308071443
2708,140389.5898890973
2709,117226.14149625503
2710,128174.16819099433
2711,335058.67714099237
2712,416929.63264718617
2713,159981.74164624742
2714,140730.76584886396
2715,178969.48646374405
2716,128092.51058986303
2717,191373.01816166242
2718,211570.22857705256
2719,148694.87487438615
2720,164068.2387586252
2721,123036.1201965166
2722,157241.73199505094
2723,138584.00751436708
2724,118405.79753349323
2725,119105.34144445599
2726,150477.59124561035
2727,172401.33558883934
2728,170482.5164446218
2729,137793.0578161429
2730,148901.9167113178
2731,127802.32800019157
2732,140250.48689151192
2733,158536.87258348035
